,MMM,AXP,BA,BAC,C
2016-03-16,162.88999938964844,59.70000076293945,127.56999969482422,13.3100004196167,42.22999954223633
2016-03-17,163.75,60.08000183105469,130.6999969482422,13.399999618530272,42.84999847412109
2016-03-18,165.3300018310547,61.220001220703125,133.9600067138672,13.789999961853027,43.540000915527344
2016-03-21,164.83999633789062,61.209999084472656,135.86000061035156,13.84000015258789,43.59999847412109
2016-03-22,164.91000366210938,60.61000061035156,135.1199951171875,13.760000228881836,43.380001068115234
2016-03-23,164.27000427246094,60.630001068115234,132.86000061035156,13.619999885559082,42.369998931884766
2016-03-24,164.4600067138672,60.470001220703125,132.1199951171875,13.68000030517578,41.93999862670898
2016-03-28,166.27999877929688,60.27999877929688,131.2899932861328,13.619999885559082,41.91999816894531
2016-03-29,164.38999938964844,60.59999847412109,130.8800048828125,13.420000076293944,41.720001220703125
2016-03-30,166.75,60.290000915527344,128.5800018310547,13.479999542236328,41.880001068115234
2016-03-31,166.6300048828125,61.400001525878906,126.94000244140624,13.520000457763672,41.75
2016-04-01,167.52999877929688,61.09999847412109,126.95999908447266,13.5600004196167,42.470001220703125
2016-04-04,166.39999389648438,60.619998931884766,126.33999633789062,13.510000228881836,42.060001373291016
2016-04-05,165.80999755859375,60.18999862670898,127.02999877929688,13.1899995803833,41.5099983215332
2016-04-06,166.80999755859375,59.880001068115234,127.93000030517578,13.270000457763672,41.86000061035156
2016-04-07,167.16000366210938,58.86000061035156,127.0,12.850000381469728,40.27000045776367
2016-04-08,166.6300048828125,59.5,127.87999725341795,12.880000114440918,40.470001220703125
2016-04-11,166.58999633789062,59.79999923706055,127.91000366210938,12.970000267028809,41.119998931884766
2016-04-12,168.02999877929688,60.68000030517578,129.47000122070312,13.270000457763672,41.900001525878906
2016-04-13,168.58999633789062,62.15999984741211,131.13999938964844,13.789999961853027,44.25
2016-04-14,168.16000366210938,62.5099983215332,130.85000610351562,14.140000343322754,44.97999954223633
2016-04-15,168.77999877929688,62.13999938964844,131.1300048828125,14.0,44.91999816894531
2016-04-18,169.5500030517578,62.59000015258789,131.97000122070312,14.170000076293944,45.11000061035156
2016-04-19,169.64999389648438,63.56999969482422,132.67999267578125,14.449999809265137,45.630001068115234
2016-04-20,168.94000244140625,65.0199966430664,130.57000732421875,14.93000030517578,46.7400016784668
2016-04-21,168.66000366210938,65.61000061035156,130.74000549316406,14.899999618530272,46.59999847412109
2016-04-22,168.66000366210938,65.93000030517578,131.0500030517578,15.109999656677246,46.970001220703125
2016-04-25,168.3800048828125,65.69999694824219,130.75,14.960000038146973,46.68999862670898
2016-04-26,166.17999267578125,66.19999694824219,133.24000549316406,15.09000015258789,47.09999847412109
2016-04-27,167.75999450683594,66.2300033569336,137.0800018310547,15.020000457763672,47.33000183105469
2016-04-28,167.0,65.83999633789062,134.8000030517578,14.789999961853027,46.72999954223633
2016-04-29,167.3800048828125,65.43000030517578,134.8000030517578,14.5600004196167,46.27999877929688
2016-05-02,168.33999633789062,65.68000030517578,134.00999450683594,14.770000457763672,46.68000030517578
2016-05-03,167.97000122070312,64.8499984741211,132.49000549316406,14.359999656677246,45.56999969482422
2016-05-04,167.16000366210938,64.26000213623047,130.88999938964844,14.130000114440918,44.65999984741211
2016-05-05,167.77000427246094,63.91999816894531,132.0800018310547,14.050000190734863,44.22999954223633
2016-05-06,168.88999938964844,64.51000213623047,133.25999450683594,14.109999656677246,44.40999984741211
2016-05-09,168.52000427246094,63.97999954223633,132.10000610351562,13.989999771118164,43.88999938964844
2016-05-10,170.25999450683594,64.83999633789062,134.72000122070312,14.300000190734863,44.84000015258789
2016-05-11,169.77000427246094,64.58999633789062,133.0,14.199999809265137,44.470001220703125
2016-05-12,170.14999389648438,64.33999633789062,134.4199981689453,14.140000343322754,44.0
2016-05-13,168.32000732421875,64.12000274658203,132.1199951171875,13.880000114440918,43.11000061035156
2016-05-16,169.5500030517578,64.06999969482422,134.13999938964844,13.93000030517578,43.150001525878906
2016-05-17,167.80999755859375,62.7599983215332,132.55999755859375,14.010000228881836,43.70000076293945
2016-05-18,166.82000732421875,63.52000045776367,130.99000549316406,14.6899995803833,45.869998931884766
2016-05-19,165.11000061035156,62.7400016784668,128.0800018310547,14.529999732971191,45.060001373291016
2016-05-20,165.00999450683594,63.91999816894531,127.38999938964844,14.520000457763672,44.900001525878906
2016-05-23,166.11000061035156,63.59000015258789,127.58000183105467,14.470000267028809,45.11000061035156
2016-05-24,168.6300048828125,64.87000274658203,127.5,14.68000030517578,45.86000061035156
2016-05-25,169.99000549316406,65.30999755859375,128.86000061035156,14.920000076293944,46.93999862670898
2016-05-26,168.91000366210938,65.2300033569336,129.30999755859375,14.699999809265137,46.11000061035156
2016-05-27,168.88999938964844,65.5199966430664,129.22000122070312,14.880000114440918,46.58000183105469
2016-05-31,168.32000732421875,65.76000213623047,126.1500015258789,14.789999961853027,46.56999969482422
2016-06-01,168.69000244140625,65.91000366210938,126.41000366210938,14.859999656677246,46.93999862670898
2016-06-02,168.0399932861328,66.41000366210938,126.8499984741211,14.9399995803833,46.970001220703125
2016-06-03,168.3800048828125,65.48999786376953,127.37999725341795,14.420000076293944,45.38999938964844
2016-06-06,170.0800018310547,65.94000244140625,131.89999389648438,14.520000457763672,45.7400016784668
2016-06-07,170.91000366210938,65.88999938964844,131.92999267578125,14.350000381469728,45.540000915527344
2016-06-08,171.4199981689453,66.26000213623047,133.0,14.43000030517578,45.560001373291016
2016-06-09,170.1300048828125,65.70999908447266,133.10000610351562,14.1899995803833,45.0099983215332
2016-06-10,168.55999755859375,64.97000122070312,131.13999938964844,13.829999923706056,43.900001525878906
2016-06-13,167.1300048828125,63.66999816894531,129.9199981689453,13.600000381469728,43.15999984741211
2016-06-14,167.61000061035156,61.06999969482422,130.5,13.260000228881836,41.959999084472656
2016-06-15,167.8000030517578,61.41999816894531,130.16000366210938,13.34000015258789,42.0099983215332
2016-06-16,169.92999267578125,61.93000030517578,129.3699951171875,13.3100004196167,42.119998931884766
2016-06-17,168.94000244140625,61.86000061035156,129.82000732421875,13.399999618530272,42.47999954223633
2016-06-20,171.22999572753906,62.29999923706055,132.75,13.539999961853027,42.79999923706055
2016-06-21,171.3699951171875,62.290000915527344,131.52000427246094,13.619999885559082,42.91999816894531
2016-06-22,171.22999572753906,61.95000076293945,131.77000427246094,13.609999656677246,42.68000030517578
2016-06-23,174.11000061035156,63.25,133.5500030517578,14.039999961853027,44.459999084472656
2016-06-24,169.1199951171875,60.060001373291016,126.5199966430664,13.0,40.29999923706055
2016-06-27,167.19000244140625,57.66999816894531,122.6999969482422,12.18000030517578,38.47999954223633
2016-06-28,169.58999633789062,57.900001525878906,123.88999938964844,12.699999809265137,40.43999862670898
2016-06-29,171.52000427246094,59.630001068115234,126.98999786376952,13.1899995803833,42.119998931884766
2016-06-30,175.1199951171875,60.7599983215332,129.8699951171875,13.270000457763672,42.38999938964844
2016-07-01,175.5399932861328,60.68999862670898,129.69000244140625,13.100000381469728,42.16999816894531
2016-07-05,175.6300048828125,59.150001525878906,126.97000122070312,12.739999771118164,40.77999877929688
2016-07-06,175.16000366210938,59.47999954223633,126.95999908447266,12.859999656677246,41.060001373291016
2016-07-07,174.8699951171875,59.810001373291016,127.16999816894533,13.010000228881836,41.290000915527344
2016-07-08,177.1199951171875,61.4900016784668,130.08999633789062,13.170000076293944,41.97999954223633
2016-07-11,178.00999450683594,62.15999984741211,132.0399932861328,13.210000038146973,42.290000915527344
2016-07-12,179.16000366210938,63.0,130.80999755859375,13.539999961853027,43.43999862670898
2016-07-13,179.2100067138672,63.09999847412109,130.11000061035156,13.4399995803833,43.33000183105469
2016-07-14,180.8999938964844,63.61000061035156,131.5500030517578,13.649999618530272,44.45000076293945
2016-07-15,181.3999938964844,63.77999877929688,132.38999938964844,13.65999984741211,44.33000183105469
2016-07-18,181.1100006103516,63.9900016784668,133.42999267578125,14.109999656677246,44.56999969482422
2016-07-19,181.2400054931641,64.16000366210938,134.66000366210938,14.260000228881836,44.34999847412109
2016-07-20,181.4199981689453,64.4800033569336,134.72000122070312,14.399999618530272,44.470001220703125
2016-07-21,180.259994506836,63.43000030517578,133.52999877929688,14.270000457763672,44.130001068115234
2016-07-22,180.44000244140625,64.27999877929688,133.47000122070312,14.380000114440918,44.29999923706055
2016-07-25,179.6300048828125,64.33000183105469,132.94000244140625,14.369999885559082,44.040000915527344
2016-07-26,177.66000366210938,64.37000274658203,134.85000610351562,14.529999732971191,44.150001525878906
2016-07-27,178.27000427246094,64.58999633789062,135.9600067138672,14.630000114440918,44.290000915527344
2016-07-28,177.97999572753906,64.79000091552734,133.00999450683594,14.68000030517578,44.08000183105469
2016-07-29,178.36000061035156,64.45999908447266,133.66000366210938,14.489999771118164,43.810001373291016
2016-08-01,178.2899932861328,64.12999725341797,133.2100067138672,14.329999923706056,43.41999816894531
2016-08-02,178.36000061035156,63.470001220703125,131.60000610351562,14.130000114440918,42.9900016784668
2016-08-03,178.3800048828125,63.83000183105469,131.8699951171875,14.479999542236328,43.88999938964844
2016-08-04,177.80999755859375,63.93999862670898,131.2100067138672,14.479999542236328,43.84000015258789
2016-08-05,178.57000732421875,65.5199966430664,131.72999572753906,15.050000190734863,45.720001220703125
2016-08-08,178.5800018310547,65.83000183105469,132.19000244140625,15.130000114440918,45.959999084472656
2016-08-09,178.38999938964844,65.38999938964844,132.6199951171875,15.1899995803833,45.900001525878906
2016-08-10,178.82000732421875,64.73999786376953,132.27999877929688,14.8100004196167,45.45000076293945
2016-08-11,181.0,65.4800033569336,133.0,14.880000114440918,45.72999954223633
2016-08-12,180.2700042724609,65.37999725341797,133.10000610351562,14.90999984741211,45.58000183105469
2016-08-15,180.5599975585937,65.62999725341797,134.66000366210938,15.020000457763672,46.38999938964844
2016-08-16,179.25,65.30000305175781,135.0,15.170000076293944,46.619998931884766
2016-08-17,179.8699951171875,65.68000030517578,134.72000122070312,15.149999618530272,46.630001068115234
2016-08-18,179.17999267578125,65.62999725341797,135.0,15.15999984741211,46.5
2016-08-19,179.61000061035156,65.52999877929688,134.44000244140625,15.220000267028809,46.52999877929688
2016-08-22,179.07000732421875,65.36000061035156,134.99000549316406,15.18000030517578,46.65999984741211
2016-08-23,179.77000427246094,65.68000030517578,134.13999938964844,15.350000381469728,46.59000015258789
2016-08-24,179.41000366210938,65.16000366210938,133.2899932861328,15.399999618530272,46.65999984741211
2016-08-25,179.5800018310547,65.0,132.97999572753906,15.529999732971191,46.720001220703125
2016-08-26,179.41000366210938,64.79000091552734,132.22999572753906,15.789999961853027,47.11000061035156
2016-08-29,180.5,65.5199966430664,132.89999389648438,15.84000015258789,47.2599983215332
2016-08-30,180.1499938964844,65.44999694824219,130.80999755859375,16.190000534057617,47.900001525878906
2016-08-31,179.24000549316406,65.58000183105469,129.4499969482422,16.139999389648438,47.7400016784668
2016-09-01,179.97999572753906,64.86000061035156,129.89999389648438,15.979999542236328,47.36000061035156
2016-09-02,180.8099975585937,65.19000244140625,131.16000366210938,16.0,47.5099983215332
2016-09-06,180.4600067138672,65.76000213623047,132.99000549316406,15.779999732971191,47.290000915527344
2016-09-07,179.75,66.19000244140625,132.63999938964844,15.699999809265137,47.47999954223633
2016-09-08,180.10000610351562,66.23999786376953,132.89999389648438,15.859999656677246,47.790000915527344
2016-09-09,175.63999938964844,65.12000274658203,128.52999877929688,15.739999771118164,47.16999816894531
2016-09-12,178.10000610351562,65.9000015258789,130.1199951171875,15.899999618530272,47.790000915527344
2016-09-13,176.07000732421875,64.36000061035156,128.75999450683594,15.720000267028809,46.91999816894531
2016-09-14,175.6199951171875,63.47999954223633,127.66999816894533,15.630000114440918,46.75
2016-09-15,176.58999633789062,63.83000183105469,127.7699966430664,15.670000076293944,47.08000183105469
2016-09-16,175.05999755859375,63.65999984741211,126.6999969482422,15.489999771118164,46.40999984741211
2016-09-19,176.72000122070312,64.05999755859375,127.4800033569336,15.59000015258789,46.59000015258789
2016-09-20,177.60000610351562,63.720001220703125,127.79000091552734,15.600000381469728,46.540000915527344
2016-09-21,179.58999633789062,64.27999877929688,130.55999755859375,15.649999618530272,46.900001525878906
2016-09-22,179.85000610351562,64.62999725341797,131.8699951171875,15.600000381469728,47.11000061035156
2016-09-23,177.38999938964844,63.84999847412109,131.77999877929688,15.520000457763672,47.150001525878906
2016-09-26,175.9499969482422,63.41999816894531,130.57000732421875,15.09000015258789,45.88999938964844
2016-09-27,176.3000030517578,64.27999877929688,131.32000732421875,15.289999961853027,46.369998931884766
2016-09-28,177.58999633789062,64.22000122070312,132.22999572753906,15.380000114440918,46.869998931884766
2016-09-29,175.3699951171875,63.369998931884766,131.02999877929688,15.15999984741211,45.79999923706055
2016-09-30,176.22999572753906,64.04000091552734,131.74000549316406,15.649999618530272,47.22999954223633
2016-10-03,175.0399932861328,63.810001373291016,132.3800048828125,15.630000114440918,47.02999877929688
2016-10-04,171.67999267578125,63.90999984741211,132.25,15.800000190734863,47.75
2016-10-05,172.38999938964844,64.36000061035156,134.66000366210938,16.110000610351562,48.650001525878906
2016-10-06,171.63999938964844,61.93999862670898,134.4199981689453,16.219999313354492,49.06999969482422
2016-10-07,171.3300018310547,61.7599983215332,133.85000610351562,16.1299991607666,49.27999877929688
2016-10-10,171.13999938964844,61.900001525878906,135.83999633789062,16.299999237060547,49.54999923706055
2016-10-11,169.67999267578125,60.86000061035156,133.74000549316406,16.110000610351562,48.9900016784668
2016-10-12,169.72000122070312,60.68999862670898,133.16000366210938,16.030000686645508,48.70000076293945
2016-10-13,170.02000427246094,60.40999984741211,133.3800048828125,15.829999923706056,48.470001220703125
2016-10-14,170.3300018310547,60.150001525878906,133.5,16.0,48.61000061035156
2016-10-17,170.2100067138672,59.900001525878906,134.0,16.049999237060547,48.59999847412109
2016-10-18,169.9499969482422,60.08000183105469,135.10000610351562,16.260000228881836,48.9900016784668
2016-10-19,169.91000366210938,61.25,136.17999267578125,16.469999313354492,49.47999954223633
2016-10-20,169.86000061035156,66.77999877929688,135.83999633789062,16.559999465942383,49.58000183105469
2016-10-21,169.5,67.36000061035156,135.6300048828125,16.670000076293945,49.56999969482422
2016-10-24,171.27000427246094,67.08999633789062,137.4499969482422,16.770000457763672,49.58000183105469
2016-10-25,166.22999572753906,66.73999786376953,139.02000427246094,16.719999313354492,49.59000015258789
2016-10-26,166.50999450683594,66.80000305175781,145.5399932861328,16.8700008392334,50.0099983215332
2016-10-27,165.75999450683594,66.93000030517578,143.30999755859375,16.90999984741211,49.93000030517578
2016-10-28,165.77000427246094,66.44999694824219,143.00999450683594,16.68000030517578,49.560001373291016
2016-10-31,165.3000030517578,66.41999816894531,142.42999267578125,16.5,49.150001525878906
2016-11-01,164.25,66.25,142.41000366210938,16.610000610351562,48.93999862670898
2016-11-02,165.72999572753906,65.44999694824219,140.75,16.479999542236328,48.540000915527344
2016-11-03,166.8300018310547,65.33000183105469,140.02000427246094,16.479999542236328,48.18999862670898
2016-11-04,166.47999572753906,65.51000213623047,139.5399932861328,16.549999237060547,48.16999816894531
2016-11-07,169.74000549316406,67.0,143.02999877929688,17.010000228881836,49.81999969482422
2016-11-08,171.02999877929688,67.06999969482422,142.1999969482422,17.0,49.90999984741211
2016-11-09,170.38999938964844,68.73999786376953,145.08999633789062,17.969999313354492,51.59000015258789
2016-11-10,174.27999877929688,70.11000061035156,147.69000244140625,18.76000022888184,53.61000061035156
2016-11-11,175.0800018310547,70.5,148.52000427246094,19.020000457763672,52.83000183105469
2016-11-14,172.91000366210938,72.41999816894531,149.99000549316406,20.07999992370605,54.68000030517578
2016-11-15,174.24000549316406,72.47000122070312,148.11000061035156,20.15999984741211,55.45000076293945
2016-11-16,172.00999450683594,71.68000030517578,146.44000244140625,19.75,54.630001068115234
2016-11-17,172.77000427246094,71.77999877929688,145.3300018310547,20.07999992370605,55.45000076293945
2016-11-18,172.9600067138672,71.0,146.35000610351562,20.0,55.459999084472656
2016-11-21,171.52000427246094,71.54000091552734,147.02000427246094,20.32999992370605,55.540000915527344
2016-11-22,171.91000366210938,71.72000122070312,149.52000427246094,20.299999237060547,56.09999847412109
2016-11-23,172.25,72.87999725341797,149.74000549316406,20.559999465942383,56.68999862670898
2016-11-25,173.49000549316406,72.86000061035156,150.0399932861328,20.86000061035156,56.77999877929688
2016-11-28,172.5,72.12999725341797,149.77000427246094,20.299999237060547,55.470001220703125
2016-11-29,172.77000427246094,71.48999786376953,151.63999938964844,20.290000915527344,55.52000045776367
2016-11-30,171.74000549316406,72.04000091552734,150.55999755859375,21.1200008392334,56.38999938964844
2016-12-01,172.6300048828125,72.52999877929688,152.38999938964844,21.5,57.27000045776367
2016-12-02,172.42999267578125,71.86000061035156,152.25,21.229999542236328,56.02000045776367
2016-12-05,171.6199951171875,72.02999877929688,152.16000366210938,21.84000015258789,57.27999877929688
2016-12-06,171.8000030517578,72.30999755859375,152.24000549316406,22.15999984741211,57.91999816894531
2016-12-07,176.0500030517578,74.29000091552734,154.13999938964844,22.56999969482422,59.060001373291016
2016-12-08,175.8800048828125,74.91000366210938,155.38999938964844,22.950000762939453,60.150001525878906
2016-12-09,178.49000549316406,74.7699966430664,156.49000549316406,23.09000015258789,60.040000915527344
2016-12-12,179.63999938964844,73.58000183105469,157.16000366210938,22.61000061035156,59.54999923706055
2016-12-13,178.8300018310547,73.83999633789062,156.66000366210938,22.61000061035156,59.790000915527344
2016-12-14,176.60000610351562,74.06999969482422,154.47000122070312,22.670000076293945,59.45000076293945
2016-12-15,176.02000427246094,74.94000244140625,153.77000427246094,23.15999984741211,60.22999954223633
2016-12-16,177.4499969482422,75.0,154.5,22.65999984741211,59.75
2016-12-19,178.16000366210938,74.55000305175781,156.17999267578125,22.479999542236328,59.65999984741211
2016-12-20,178.64999389648438,75.05999755859375,156.38999938964844,22.709999084472656,60.79999923706055
2016-12-21,178.42999267578125,75.31999969482422,157.47999572753906,22.6299991607666,60.75
2016-12-22,179.1999969482422,74.58000183105469,157.4600067138672,22.540000915527344,60.4900016784668
2016-12-23,178.75,74.97000122070312,157.80999755859375,22.600000381469727,60.9900016784668
2016-12-27,178.9199981689453,74.9800033569336,157.47999572753906,22.61000061035156,61.09000015258789
2016-12-28,178.0800018310547,74.37000274658203,156.10000610351562,22.32999992370605,60.040000915527344
2016-12-29,178.41000366210938,73.91999816894531,155.69000244140625,22.0,59.380001068115234
2016-12-30,178.57000732421875,74.08000183105469,155.67999267578125,22.100000381469727,59.43000030517578
2017-01-03,178.0500030517578,75.3499984741211,156.97000122070312,22.530000686645508,60.59000015258789
2017-01-04,178.32000732421875,76.26000213623047,158.6199951171875,22.950000762939453,61.40999984741211
2017-01-05,177.7100067138672,75.31999969482422,158.7100067138672,22.68000030517578,60.34000015258789
2017-01-06,178.22999572753906,75.47000122070312,159.10000610351562,22.68000030517578,60.54999923706055
2017-01-09,177.27000427246094,75.86000061035156,158.32000732421875,22.549999237060547,60.220001220703125
2017-01-10,176.5800018310547,76.6500015258789,159.07000732421875,22.940000534057617,60.22999954223633
2017-01-11,177.88999938964844,76.91000366210938,159.39999389648438,23.06999969482422,59.959999084472656
2017-01-12,177.44000244140625,76.87999725341797,158.2899932861328,22.920000076293945,59.22999954223633
2017-01-13,177.38999938964844,76.62000274658203,158.8300018310547,23.01000022888184,59.630001068115234
2017-01-17,177.25999450683594,76.5999984741211,157.6699981689453,22.049999237060547,58.380001068115234
2017-01-18,178.49000549316406,77.48999786376953,158.32000732421875,22.6299991607666,57.38999938964844
2017-01-19,178.67999267578125,76.69000244140625,159.0,22.530000686645508,56.65999984741211
2017-01-20,178.49000549316406,76.19999694824219,159.52999877929688,22.63999938964844,56.11000061035156
2017-01-23,178.50999450683594,75.97000122070312,157.83999633789062,22.559999465942383,55.68000030517578
2017-01-24,175.97000122070312,77.43000030517578,160.5500030517578,22.950000762939453,56.7400016784668
2017-01-25,176.72999572753906,76.88999938964844,167.36000061035156,23.3700008392334,57.68999862670898
2017-01-26,176.82000732421875,76.93000030517578,169.1199951171875,23.440000534057617,57.36000061035156
2017-01-27,177.47999572753906,76.8499984741211,167.6999969482422,23.36000061035156,57.11000061035156
2017-01-30,175.4199981689453,77.27999877929688,165.57000732421875,22.950000762939453,56.61000061035156
2017-01-31,174.82000732421875,76.37999725341797,163.4199981689453,22.63999938964844,55.83000183105469
2017-02-01,175.1699981689453,76.76000213623047,163.97000122070312,22.88999938964844,56.04999923706055
2017-02-02,174.17999267578125,76.51000213623047,162.25999450683594,22.71999931335449,55.97999954223633
2017-02-03,175.0399932861328,78.04000091552734,162.39999389648438,23.290000915527344,57.7599983215332
2017-02-06,175.10000610351562,77.81999969482422,163.97999572753906,23.1200008392334,57.63999938964844
2017-02-07,175.75999450683594,77.72000122070312,166.5,22.89999961853028,57.18999862670898
2017-02-08,177.07000732421875,77.80000305175781,163.80999755859375,22.670000076293945,56.31999969482422
2017-02-09,178.17999267578125,78.18000030517578,164.27999877929688,23.1200008392334,57.2599983215332
2017-02-10,179.0,78.4800033569336,166.22999572753906,23.07999992370605,57.630001068115234
2017-02-13,181.0200042724609,78.91000366210938,168.02999877929688,23.39999961853028,58.95000076293945
2017-02-14,181.6000061035156,79.41000366210938,168.5,24.059999465942383,59.83000183105469
2017-02-15,181.6999969482422,79.5999984741211,169.3000030517578,24.57999992370605,60.5
2017-02-16,183.41000366210932,79.51000213623047,170.80999755859375,24.57999992370605,60.380001068115234
2017-02-17,182.9499969482422,79.70999908447266,172.7100067138672,24.520000457763672,60.16999816894531
2017-02-21,183.3699951171875,79.97000122070312,175.55999755859375,24.780000686645508,60.54999923706055
2017-02-22,186.0399932861328,79.86000061035156,175.36000061035156,24.790000915527344,60.619998931884766
2017-02-23,187.19000244140625,80.05000305175781,176.86000061035156,24.57999992370605,60.619998931884766
2017-02-24,187.41000366210932,79.76000213623047,177.44000244140625,24.229999542236328,59.560001373291016
2017-02-27,186.91000366210932,80.16999816894531,179.42999267578125,24.56999969482422,60.02000045776367
2017-02-28,186.3500061035156,80.05999755859375,180.22999572753903,24.68000030517578,59.810001373291016
2017-03-01,189.8600006103516,81.91999816894531,183.91000366210932,25.5,61.540000915527344
2017-03-02,189.88999938964844,80.0999984741211,182.9900054931641,25.229999542236328,60.630001068115234
2017-03-03,189.3099975585937,79.87999725341797,182.17999267578125,25.440000534057617,61.0
2017-03-06,188.8999938964844,79.5,180.92999267578125,25.25,60.27999877929688
2017-03-07,189.08999633789065,79.58000183105469,182.0200042724609,25.209999084472656,60.5
2017-03-08,189.509994506836,79.04000091552734,181.7400054931641,25.26000022888184,61.11000061035156
2017-03-09,189.8999938964844,79.30000305175781,180.57000732421875,25.350000381469727,61.54999923706055
2017-03-10,191.2100067138672,79.37999725341797,178.6999969482422,25.309999465942383,61.4900016784668
2017-03-13,191.5200042724609,79.20999908447266,179.0500030517578,25.299999237060547,61.52999877929688
2017-03-14,190.3300018310547,79.69000244140625,178.72999572753906,25.31999969482422,61.43999862670898
2017-03-15,191.1999969482422,79.2300033569336,178.7100067138672,25.18000030517578,60.84000015258789
2017-03-16,190.3099975585937,79.7699966430664,178.19000244140625,25.21999931335449,61.150001525878906
2017-03-17,192.3600006103516,79.25,180.10000610351562,24.86000061035156,60.369998931884766
2017-03-20,193.009994506836,78.8499984741211,179.38999938964844,24.440000534057617,59.59000015258789
2017-03-21,192.1300048828125,77.52999877929688,175.9600067138672,23.020000457763672,58.040000915527344
2017-03-22,192.22000122070312,77.66999816894531,176.97999572753906,22.940000534057617,57.77000045776367
2017-03-23,192.13999938964844,77.83999633789062,177.25999450683594,23.06999969482422,58.04999923706055
2017-03-24,191.509994506836,78.19999694824219,175.82000732421875,23.1200008392334,58.06999969482422
2017-03-27,190.42999267578125,77.5999984741211,176.10000610351562,23.030000686645508,58.33000183105469
2017-03-28,190.9900054931641,78.63999938964844,177.36000061035156,23.479999542236328,59.41999816894531
2017-03-29,190.67999267578125,78.25,177.6300048828125,23.350000381469727,59.38999938964844
2017-03-30,191.27999877929688,79.20999908447266,177.97999572753906,23.8700008392334,60.5099983215332
2017-03-31,191.3300018310547,79.11000061035156,176.86000061035156,23.59000015258789,59.81999969482422
2017-04-03,190.72000122070312,78.58999633789062,176.64999389648438,23.59000015258789,59.68000030517578
2017-04-04,190.19000244140625,78.26000213623047,178.6999969482422,23.440000534057617,59.68000030517578
2017-04-05,190.2400054931641,77.76000213623047,177.0800018310547,23.170000076293945,59.59000015258789
2017-04-06,189.88999938964844,77.91999816894531,177.3699951171875,23.26000022888184,59.88999938964844
2017-04-07,189.9900054931641,77.7699966430664,178.85000610351562,23.15999984741211,59.43000030517578
2017-04-10,189.7100067138672,77.48999786376953,177.55999755859375,23.020000457763672,59.27999877929688
2017-04-11,190.07000732421875,77.26000213623047,178.57000732421875,22.920000076293945,59.02999877929688
2017-04-12,189.6999969482422,76.68000030517578,176.0500030517578,22.64999961853028,58.5099983215332
2017-04-13,188.6499938964844,75.80000305175781,175.6199951171875,22.34000015258789,58.040000915527344
2017-04-17,190.3600006103516,76.66999816894531,179.02000427246094,22.809999465942383,58.9900016784668
2017-04-18,190.22000122070312,75.79000091552734,177.85000610351562,22.709999084472656,58.41999816894531
2017-04-19,189.8300018310547,75.55000305175781,178.39999389648438,22.739999771118164,57.72999954223633
2017-04-20,191.16000366210932,80.0199966430664,179.3000030517578,23.06999969482422,58.40999984741211
2017-04-21,191.5,79.58999633789062,180.3800048828125,22.709999084472656,57.720001220703125
2017-04-24,194.22999572753903,80.44999694824219,182.0599975585937,23.6299991607666,59.43999862670898
2017-04-25,195.1300048828125,80.62999725341797,183.509994506836,23.979999542236328,60.209999084472656
2017-04-26,195.0,80.5199966430664,181.7100067138672,23.88999938964844,60.09999847412109
2017-04-27,196.1100006103516,80.33000183105469,183.22000122070312,23.64999961853028,59.38999938964844
2017-04-28,195.8300018310547,79.25,184.8300018310547,23.34000015258789,59.119998931884766
2017-05-01,194.8099975585937,79.2300033569336,182.38999938964844,23.61000061035156,59.459999084472656
2017-05-02,196.52999877929688,79.54000091552734,183.44000244140625,23.530000686645508,59.709999084472656
2017-05-03,197.6300048828125,78.83000183105469,183.38999938964844,23.770000457763672,60.2400016784668
2017-05-04,199.509994506836,78.33000183105469,183.07000732421875,23.850000381469727,60.209999084472656
2017-05-05,199.3999938964844,78.31999969482422,185.009994506836,23.739999771118164,60.2400016784668
2017-05-08,198.6499938964844,78.16000366210938,186.0200042724609,23.959999084472656,60.5
2017-05-09,197.9600067138672,78.44000244140625,186.91000366210932,23.979999542236328,60.22999954223633
2017-05-10,196.63999938964844,78.6500015258789,183.17999267578125,24.14999961853028,60.369998931884766
2017-05-11,196.75,77.91999816894531,183.94000244140625,24.06999969482422,60.70000076293945
2017-05-12,196.57000732421875,77.48999786376953,183.25,24.0,61.06999969482422
2017-05-15,197.6300048828125,78.33000183105469,182.38999938964844,24.059999465942383,61.41999816894531
2017-05-16,197.91000366210932,78.12999725341797,182.6999969482422,23.989999771118164,62.4900016784668
2017-05-17,194.83999633789065,76.37000274658203,178.77999877929688,22.56999969482422,59.97999954223633
2017-05-18,195.2400054931641,76.37999725341797,177.39999389648438,22.739999771118164,60.08000183105469
2017-05-19,195.8000030517578,76.80000305175781,180.759994506836,23.049999237060547,61.09999847412109
2017-05-22,198.509994506836,76.9800033569336,183.6699981689453,23.040000915527344,61.060001373291016
2017-05-23,197.72999572753903,77.19999694824219,183.4900054931641,23.38999938964844,61.709999084472656
2017-05-24,197.4900054931641,77.12000274658203,185.25,23.36000061035156,62.27000045776367
2017-05-25,199.5399932861328,77.44000244140625,187.07000732421875,23.25,61.95000076293945
2017-05-26,200.6699981689453,77.45999908447266,186.58999633789065,23.239999771118164,62.06999969482422
2017-05-30,202.44000244140625,77.08999633789062,186.8800048828125,22.90999984741211,61.63999938964844
